MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND,CARRIER_HISTORICAL,DEP_AIRPORT_HIST,DAY_HISTORICAL,DEP_BLOCK_HIST
7,7,0,0900-0959,3,2,65,187,American Airlines Inc.,19534,79247,7972,2006675,11744595,9.82082928995461e-05,0.00017728721959309724,11,Douglas Municipal,35.219,-80.936,Friendship International,0.0,0.0,0.0,93.0,7.83,0.2377091471954006,0.2613653875789798,0.22253848170480506,0.127380856706582
11,2,0,1100-1159,1,2,66,90,Comair Inc.,19569,23395,7838,2006675,1245396,0.0,8.999810569042966e-05,4,Douglas Municipal,35.219,-80.936,Greater Peoria,0.71,0.0,0.0,58.0,10.29,0.17646132030880732,0.18786731291566006,0.15312997191176758,0.12955447728275254
2,5,1,1500-1559,8,3,24,173,United Air Lines Inc.,10243,43512,880,1472200,8501631,0.00025380424062159367,0.00022898547349326266,7,Logan International,42.364,-71.006,Newark Liberty International,0.07,0.0,0.0,57.0,13.2,0.1894957549926099,0.2090488278333582,0.23696468512096525,0.26192321603885704
3,5,0,1600-1659,6,1,25,198,United Air Lines Inc.,11562,53007,5282,1708599,8501631,0.00025380424062159367,0.00022898547349326266,20,Newark Liberty International,40.696,-74.172,NONE,0.52,0.0,0.0,77.0,12.75,0.18402961396086726,0.18786731291566006,0.20171141658757616,0.21635943656868517
9,5,0,1500-1559,3,5,11,143,Southwest Airlines Co.,5614,107436,3324,642980,13382999,6.178236301460919e-05,9.889412309998219e-05,15,Lambert-St. Louis International,38.747,-90.364,William P Hobby,0.3,0.0,0.0,90.0,8.5,0.12482946793997271,0.15145985401459855,0.16524705156864256,0.15940929776032836
11,2,0,1100-1159,5,3,7,150,Frontier Airlines Inc.,2044,12129,56,204019,1857122,0.00011572564827677376,7.134694872433899e-06,14,Eppley Airfield,41.302,-95.893,Stapleton International,0.0,0.0,1.2,35.0,13.65,0.21868530020703933,0.17703961874955546,0.15312997191176758,0.12955447728275254
11,6,0,1800-1859,7,3,25,157,Delta Air Lines Inc.,9943,79989,2622,1680928,12460183,0.0001441658849878598,0.0001486602009422039,26,John F. Kennedy International,40.639,-73.777,Austin - Bergstrom International,0.02,0.0,0.0,46.0,8.5,0.10088231967120395,0.14599894011658718,0.13570632037123637,0.19261614388079534
12,1,0,1600-1659,2,4,81,180,Delta Air Lines Inc.,32251,81498,19689,4365661,12460183,0.0001441658849878598,0.0001486602009422039,3,Atlanta Municipal,33.641,-84.427,Pittsburgh International,0.0,0.0,0.0,48.0,16.78,0.15739002392784834,0.18424753867791843,0.25164658017962693,0.2496167373072414
10,3,0,1400-1459,4,3,13,76,"Midwest Airline, Inc.",6015,28628,259,642980,1529740,1.25293581928874e-06,0.00012382274422796983,12,Lambert-St. Louis International,38.747,-90.364,LaGuardia,0.0,0.0,0.0,93.0,9.17,0.15603553758578498,0.2334710743801653,0.15751080971785858,0.1992195967916757
2,7,0,1900-1959,7,3,4,120,Alaska Airlines Inc.,2165,18154,24,279230,2884187,3.233146156611231e-05,0.00017460144972655646,20,General Mitchell Field,42.95,-87.897,Seattle International,0.25,4.8,5.1,28.0,14.32,0.233099209833187,0.23849104859335038,0.19104526288815896,0.30855617946294545
5,3,0,0700-0759,3,2,65,66,SkyWest Airlines Inc.,28802,70878,5702,3103410,3472966,3.419267401443636e-05,9.900278805864171e-05,14,Chicago O'Hare International,41.978,-87.906,Kent County,0.0,0.0,0.0,75.0,5.14,0.17422367236723674,0.14599824098504838,0.1807751986583703,0.0970220588235294
4,7,1,1800-1859,3,4,8,175,Southwest Airlines Co.,6761,110752,2435,874468,13382999,6.178236301460919e-05,9.889412309998219e-05,6,Tampa International,27.973,-82.535,Puerto Rico International,0.73,0.0,0.0,88.0,12.3,0.2157258332116643,0.18786731291566006,0.20372403138594136,0.26130947027610396
10,5,0,1800-1859,3,6,21,76,SkyWest Airlines Inc.,14324,71625,3205,1908862,3472966,3.419267401443636e-05,9.900278805864171e-05,3,San Francisco International,37.619,-122.375,Palm Springs International,0.0,0.0,0.0,68.0,12.75,0.14794228285890743,0.18786731291566006,0.19371339610052635,0.22621527008463685
12,4,1,1800-1859,4,4,24,230,Frontier Airlines Inc.,13019,12128,1401,1823051,1857122,0.00011572564827677376,7.134694872433899e-06,4,Orlando International,28.432,-81.325,Memphis International,0.0,0.0,0.0,80.0,9.4,0.24913317066906382,0.1866220735785953,0.18161763307532852,0.2800568364119723
9,6,0,0800-0859,4,1,9,157,Delta Air Lines Inc.,5306,81338,857,573075,12460183,0.0001441658849878598,0.0001486602009422039,26,Raleigh-Durham International,35.875,-78.782,NONE,0.0,0.0,0.0,90.0,3.58,0.1018050809686525,0.18786731291566006,0.1044504333891762,0.08425519018033036
2,2,0,0900-0959,3,2,43,186,Frontier Airlines Inc.,16530,8643,1507,2743323,1857122,0.00011572564827677376,7.134694872433899e-06,2,Stapleton International,39.774,-104.88,Salt Lake City International,0.0,0.0,2.0,46.0,5.59,0.2547970479704797,0.18645227505987,0.20574501515922722,0.16168924466338258
7,4,1,1200-1259,7,3,85,181,American Airlines Inc.,26639,79247,13367,2907365,11744595,9.82082928995461e-05,0.00017728721959309724,4,Dallas Fort Worth Regional,32.894,-97.03,San Francisco International,0.0,0.0,0.0,96.0,16.33,0.2377091471954006,0.19848894692659266,0.22800718132854578,0.17458541458541457
8,2,1,1100-1159,3,5,33,50,SkyWest Airlines Inc.,16527,74087,3309,1908862,3472966,3.419267401443636e-05,9.900278805864171e-05,19,San Francisco International,37.619,-122.375,Fresno Air Terminal,0.0,0.0,0.0,72.0,14.54,0.17259594652867616,0.18786731291566006,0.21854794364701643,0.16512440880115156
2,5,0,0900-0959,2,2,63,90,Comair Inc.,17206,20452,6612,2006675,1245396,0.0,8.999810569042966e-05,4,Douglas Municipal,35.219,-80.936,Cincinnati/Northern Kentucky International,1.28,0.0,0.0,58.0,9.17,0.21358159912376778,0.19931711481007255,0.23696468512096525,0.16168924466338258
10,3,0,1000-1059,7,2,36,180,Delta Air Lines Inc.,14324,86312,1387,1908862,12460183,0.0001441658849878598,0.0001486602009422039,1,San Francisco International,37.619,-122.375,Minneapolis-St Paul International,0.0,0.0,0.0,85.0,4.7,0.11841485333379867,0.11135416666666667,0.15751080971785858,0.13597181931205968
1,4,0,0700-0759,2,2,46,79,Mesa Airlines Inc.,22775,17869,3251,2907365,1191889,0.0,9.131157116170832e-05,16,Dallas Fort Worth Regional,32.894,-97.03,Amarillo International,0.0,0.0,0.0,61.0,7.16,0.16515121565526783,0.18786731291566006,0.19897175669359685,0.08847476814560021
7,6,0,1100-1159,5,2,6,175,Southwest Airlines Co.,1728,117728,174,283617,13382999,6.178236301460919e-05,9.889412309998219e-05,2,Palm Beach International,26.682,-80.094,Friendship International,0.0,0.0,0.0,90.0,9.84,0.21594507669470558,0.2613653875789798,0.20331257623419144,0.15762740324070187
5,2,0,1300-1359,9,3,10,175,Southwest Airlines Co.,6245,113709,2423,874468,13382999,6.178236301460919e-05,9.889412309998219e-05,4,Tampa International,27.973,-82.535,Nashville International,0.0,0.0,0.0,94.0,5.82,0.24861999587288486,0.21273100616016427,0.1908767011272706,0.20861410866594413
10,5,0,1200-1259,4,4,6,143,Southwest Airlines Co.,2079,115051,377,404840,13382999,6.178236301460919e-05,9.889412309998219e-05,15,Southwest Florida International,26.536,-81.755,Pittsburgh International,0.0,0.0,0.0,85.0,5.82,0.17932290605257795,0.12261306532663317,0.19371339610052635,0.16448152562574495
5,4,0,0700-0759,4,1,8,70,"Midwest Airline, Inc.",2130,27470,556,170270,1529740,1.25293581928874e-06,0.00012382274422796983,15,Standiford Field,38.18,-85.739,NONE,0.0,0.0,0.0,78.0,12.75,0.16741779335670173,0.18786731291566006,0.2508514599700286,0.0970220588235294
1,3,0,0900-0959,2,2,63,90,Comair Inc.,18811,22418,7248,2006675,1245396,0.0,8.999810569042966e-05,4,Douglas Municipal,35.219,-80.936,James M Cox/Dayton International,0.0,0.0,0.0,57.0,3.58,0.14903396033704996,0.18786731291566006,0.18060695780903036,0.12728284045610458
11,4,0,0600-0659,2,1,20,143,Southwest Airlines Co.,4263,108130,1800,477995,13382999,6.178236301460919e-05,9.889412309998219e-05,12,Kansas City International,39.298,-94.714,NONE,0.0,0.0,0.0,38.0,9.84,0.1730562327209337,0.18786731291566006,0.1398860693940963,0.05999676349219193
12,4,0,1300-1359,3,3,33,157,Delta Air Lines Inc.,25322,81498,921,2907365,12460183,0.0001441658849878598,0.0001486602009422039,18,Dallas Fort Worth Regional,32.894,-97.03,Atlanta Municipal,0.0,0.0,0.0,62.0,4.7,0.15739002392784834,0.16233536639264562,0.18161763307532852,0.22320712904898865
3,6,0,1500-1559,6,3,7,178,Spirit Air Lines,15597,17034,525,1690031,2688839,9.173723925704242e-06,0.00012465107307156237,4,Houston Intercontinental,29.983,-95.34,Friendship International,0.0,0.0,0.0,81.0,8.28,0.1319102353585112,0.17354805550796643,0.19045586952891627,0.202036989687207
9,4,0,0900-0959,7,1,31,199,Delta Air Lines Inc.,13264,81338,5989,1581456,12460183,0.0001441658849878598,0.0001486602009422039,28,Minneapolis-St Paul International,44.886,-93.218,NONE,0.0,0.0,0.0,99.0,3.58,0.1018050809686525,0.18786731291566006,0.16732145635599813,0.10255390597384234
1,5,0,0700-0759,3,1,7,129,SkyWest Airlines Inc.,1876,62105,86,165894,3472966,3.419267401443636e-05,9.900278805864171e-05,11,Norfolk International,36.896,-76.201,NONE,0.0,0.0,0.0,39.0,9.17,0.2080508474576271,0.18786731291566006,0.17172256567191768,0.08847476814560021
10,1,0,1900-1959,5,2,10,142,United Air Lines Inc.,5014,54923,620,564680,8501631,0.00025380424062159367,0.00022898547349326266,17,Louis Armstrong New Orleans International,29.991,-90.251,Washington Dulles International,0.0,0.0,0.0,76.0,4.92,0.1563762728301277,0.12946320136021375,0.16357066230026537,0.22540415704387992
8,6,1,1100-1159,3,3,6,129,American Eagle Airlines Inc.,1241,28893,111,106354,1204766,0.00034840766560500434,0.00010686715174900371,11,Rochester Monroe County,43.121,-77.671,Chicago O'Hare International,0.52,0.0,0.0,79.0,6.04,0.1931568842567197,0.23244194899124476,0.16186967124116694,0.16512440880115156
6,2,0,1000-1059,7,2,71,216,United Air Lines Inc.,28904,53737,6864,3103410,8501631,0.00025380424062159367,0.00022898547349326266,17,Chicago O'Hare International,41.978,-87.906,San Francisco International,0.0,0.0,0.0,78.0,4.25,0.2654725819785065,0.22708848245180424,0.23238814664486912,0.17235203820569675
8,1,0,1100-1159,6,3,35,191,Delta Air Lines Inc.,14220,91062,1251,1903352,12460183,0.0001441658849878598,0.0001486602009422039,2,McCarran International,36.08,-115.152,Atlanta Municipal,0.0,0.0,0.0,108.0,4.03,0.16858626734603602,0.18240273482012045,0.181217245220313,0.16512440880115156
7,6,0,0900-0959,9,2,25,175,Southwest Airlines Co.,14046,117728,5964,1903352,13382999,6.178236301460919e-05,9.889412309998219e-05,7,McCarran International,36.08,-115.152,William P Hobby,0.0,0.0,0.0,105.0,8.72,0.21594507669470558,0.2660071448200055,0.20331257623419144,0.127380856706582
9,2,0,2200-2259,3,3,4,172,American Airlines Inc.,13885,76533,2138,1208249,11744595,9.82082928995461e-05,0.00017728721959309724,9,LaGuardia,40.779,-73.876,Miami International,0.0,0.0,0.0,76.0,13.42,0.15382995021064727,0.12574850299401197,0.13081148766005574,0.16174874173492548
7,2,0,1000-1059,2,2,36,142,United Air Lines Inc.,15391,55374,5327,1908862,8501631,0.00025380424062159367,0.00022898547349326266,17,San Francisco International,37.619,-122.375,Philadelphia International,0.0,0.0,0.0,71.0,13.42,0.2366009589770911,0.24362527716186252,0.20201193470140924,0.14307556127786272
12,7,0,1000-1059,2,2,10,175,Southwest Airlines Co.,5195,113248,2999,614236,13382999,6.178236301460919e-05,9.889412309998219e-05,5,San Jose International,37.363,-121.941,Ontario International,0.0,0.0,0.0,57.0,5.82,0.26403810805912964,0.21971830985915494,0.226980167528948,0.18421052631578946
3,7,0,1700-1759,4,4,9,66,SkyWest Airlines Inc.,2121,68810,309,204019,3472966,3.419267401443636e-05,9.900278805864171e-05,13,Eppley Airfield,41.302,-95.893,Minneapolis-St Paul International,0.0,0.0,3.1,40.0,7.38,0.17960719003043704,0.14174373895874467,0.19147336426171813,0.2252193162253013
11,3,0,0900-0959,3,2,84,178,Spirit Air Lines,31151,17350,777,4365661,2688839,9.173723925704242e-06,0.00012465107307156237,6,Atlanta Municipal,33.641,-84.427,Detroit Metro Wayne County,0.0,0.0,0.0,47.0,9.62,0.1239575103151611,0.14216058077798244,0.14749755226631342,0.11464633184328162
2,5,0,1100-1159,3,2,35,66,SkyWest Airlines Inc.,15964,56790,2482,2780593,3472966,3.419267401443636e-05,9.900278805864171e-05,13,Los Angeles International,33.942,-118.408,Tucson International,0.0,0.0,0.0,61.0,6.71,0.23924894003634162,0.21181818181818182,0.23696468512096525,0.2068757235616852
6,1,0,0900-0959,4,1,14,119,Alaska Airlines Inc.,5529,23065,1586,800302,2884187,3.233146156611231e-05,0.00017460144972655646,11,Portland International,45.589,-122.595,NONE,0.0,0.0,0.0,86.0,7.83,0.16575753443338334,0.18786731291566006,0.25356818055271996,0.15193661229822564
7,4,0,1700-1759,5,3,16,100,JetBlue Airways,12603,25142,4434,1472200,3190369,0.0001600389254787507,0.00012686617611396965,11,Logan International,42.364,-71.006,Atlanta Municipal,0.0,0.0,0.0,84.0,5.82,0.28827758674585807,0.22141582873824198,0.22800718132854578,0.31053443569761463
5,5,1,1100-1159,2,3,50,50,SkyWest Airlines Inc.,34238,70878,2682,4365661,3472966,3.419267401443636e-05,9.900278805864171e-05,16,Atlanta Municipal,33.641,-84.427,Mobile Regional,0.86,0.0,0.0,84.0,5.14,0.17422367236723674,0.18786731291566006,0.20697729916773558,0.16332520358811128
10,2,0,1700-1759,10,5,6,175,Southwest Airlines Co.,4548,115051,3542,529046,13382999,6.178236301460919e-05,9.889412309998219e-05,7,Metropolitan Oakland International,37.721,-122.221,San Diego International Lindbergh Fl,0.0,0.0,0.0,84.0,2.46,0.17932290605257795,0.1256781193490054,0.1350905059210216,0.21093117408906883
8,4,0,1600-1659,2,2,7,175,Southwest Airlines Co.,2890,114987,1898,259669,13382999,6.178236301460919e-05,9.889412309998219e-05,2,Hollywood-Burbank Midpoint,34.2,-118.358,Metropolitan Oakland International,0.0,0.0,0.0,82.0,4.25,0.19254972966813122,0.15739317553027973,0.2420213543952026,0.26885758998435055
5,4,0,1200-1259,3,4,87,44,American Eagle Airlines Inc.,25360,27761,4899,2907365,1204766,0.00034840766560500434,0.00010686715174900371,17,Dallas Fort Worth Regional,32.894,-97.03,Texarkana Muni/Webb Field,0.0,0.0,0.0,87.0,10.96,0.19432692974547472,0.18786731291566006,0.2508514599700286,0.1914535084687176
8,7,0,2200-2259,1,8,8,66,SkyWest Airlines Inc.,14177,74087,1124,1827202,3472966,3.419267401443636e-05,9.900278805864171e-05,15,Phoenix Sky Harbor International,33.436,-112.009,Flagstaff Pulliam,0.0,0.0,0.0,103.0,12.08,0.17259594652867616,0.18786731291566006,0.19651916171077882,0.2839963759163166
3,3,0,2100-2159,3,8,13,143,Southwest Airlines Co.,6018,114119,5583,673221,13382999,6.178236301460919e-05,9.889412309998219e-05,14,Dallas Love Field,32.847,-96.853,Midland Regional Air Trml,0.0,0.0,0.0,67.0,5.59,0.2043892222493479,0.18786731291566006,0.15126881465218853,0.22954580211041445
2,1,1,2200-2259,1,6,14,66,SkyWest Airlines Inc.,10714,56790,3113,1581456,3472966,3.419267401443636e-05,9.900278805864171e-05,8,Minneapolis-St Paul International,44.886,-93.218,Bradley International,0.01,0.0,0.0,81.0,6.93,0.23924894003634162,0.18051013734466972,0.22953878406708594,0.22785458269329237
1,5,0,1700-1759,10,2,23,181,Alaska Airlines Inc.,8899,20315,89,1297685,2884187,3.233146156611231e-05,0.00017460144972655646,5,Philadelphia International,39.868,-75.249,Seattle International,0.0,0.0,0.0,34.0,13.42,0.13986606111923638,0.11721611721611722,0.17172256567191768,0.22953882610280715
5,5,0,0600-0659,3,1,18,180,Delta Air Lines Inc.,3968,85579,327,344196,12460183,0.0001441658849878598,0.0001486602009422039,3,Port Columbus International,39.991,-82.878,NONE,0.35,0.0,0.0,70.0,4.7,0.14134077232135026,0.18786731291566006,0.20697729916773558,0.06922199047656527
3,2,0,1100-1159,2,3,8,76,Endeavor Air Inc.,1287,22191,245,106354,1212846,0.0,9.351277617445623e-05,12,Rochester Monroe County,43.121,-77.671,Detroit Metro Wayne County,0.0,0.0,0.0,39.0,4.92,0.15557123814004548,0.13616930312099187,0.13286823228849365,0.16464471403812825
1,1,0,1200-1259,5,3,9,150,JetBlue Airways,2408,23463,722,283617,3190369,0.0001600389254787507,0.00012686617611396965,13,Palm Beach International,26.682,-80.094,Newark Liberty International,0.0,0.0,0.0,77.0,7.83,0.26723152444354786,0.24930284439486894,0.1769969124782088,0.18110307825217115
3,3,0,1300-1359,1,4,46,90,Comair Inc.,19559,24032,7717,2006675,1245396,0.0,8.999810569042966e-05,5,Douglas Municipal,35.219,-80.936,Tallahassee Regional,0.05,0.0,0.0,62.0,8.05,0.17581488314883148,0.18786731291566006,0.15126881465218853,0.1926021628864006
6,1,0,1200-1259,8,2,14,173,United Air Lines Inc.,5529,53737,658,800302,8501631,0.00025380424062159367,0.00022898547349326266,18,Portland International,45.589,-122.595,Houston Intercontinental,0.0,0.0,0.0,86.0,7.83,0.2654725819785065,0.2741697053316251,0.25356818055271996,0.2112363316435544
10,5,0,0800-0859,4,1,9,160,Delta Air Lines Inc.,4760,86312,640,477995,12460183,0.0001441658849878598,0.0001486602009422039,18,Kansas City International,39.298,-94.714,NONE,0.05,0.0,0.0,59.0,10.51,0.11841485333379867,0.18786731291566006,0.19371339610052635,0.09970275400207713
3,7,0,0600-0659,5,1,11,176,American Airlines Inc.,11110,78308,1478,1680928,11744595,9.82082928995461e-05,0.00017728721959309724,17,John F. Kennedy International,40.639,-73.777,NONE,0.08,0.0,0.0,60.0,15.43,0.1907914478619655,0.18786731291566006,0.19147336426171813,0.06481628127969591
4,1,0,0700-0759,2,2,46,76,Mesa Airlines Inc.,14524,17692,2697,1690031,1191889,0.0,9.131157116170832e-05,5,Houston Intercontinental,29.983,-95.34,Midland Regional Air Trml,0.0,0.0,0.0,86.0,13.87,0.16968531822321156,0.18786731291566006,0.2379718670466495,0.09427990935375478
8,5,1,1800-1859,3,6,28,142,United Air Lines Inc.,14220,55706,1223,1903352,8501631,0.00025380424062159367,0.00022898547349326266,20,McCarran International,36.08,-115.152,Los Angeles International,0.0,0.0,0.0,108.0,6.04,0.2214602874333307,0.1861478147233919,0.21104137238055018,0.30838624917889207
11,5,0,0800-0859,10,1,57,159,JetBlue Airways,17358,24694,592,2780593,3190369,0.0001600389254787507,0.00012686617611396965,3,Los Angeles International,33.942,-118.408,NONE,0.0,0.0,0.0,70.0,4.92,0.18825075075075076,0.18786731291566006,0.15372196735985677,0.09431699485473326
7,3,1,1800-1859,2,7,10,143,Southwest Airlines Co.,4685,117728,3574,529046,13382999,6.178236301460919e-05,9.889412309998219e-05,15,Metropolitan Oakland International,37.721,-122.221,McCarran International,0.0,0.0,0.0,94.0,6.93,0.21594507669470558,0.20357578220235675,0.2030270924776752,0.3263928713220698
3,1,0,1200-1259,5,4,6,143,Southwest Airlines Co.,1361,114119,399,125614,13382999,6.178236301460919e-05,9.889412309998219e-05,14,Tulsa International,36.198,-95.89,Lambert-St. Louis International,0.0,0.0,0.0,68.0,4.47,0.2043892222493479,0.19576719576719576,0.1608678955453149,0.17969758820344067
12,3,0,2000-2059,2,7,16,128,American Airlines Inc.,12223,79228,1914,1472200,11744595,9.82082928995461e-05,0.00017728721959309724,19,Logan International,42.364,-71.006,Ronald Reagan Washington National,0.0,0.1,0.0,38.0,14.32,0.17834477639636295,0.20817170933540213,0.1962651650035195,0.28679990130767335
8,5,0,0800-0859,4,2,38,99,American Airlines Inc.,10613,80820,4130,1297685,11744595,9.82082928995461e-05,0.00017728721959309724,12,Philadelphia International,39.868,-75.249,Raleigh-Durham International,0.0,0.0,0.0,89.0,4.92,0.22821516863056462,0.22849807445442877,0.21104137238055018,0.11237266553480475
6,5,0,2100-2159,10,4,29,182,Spirit Air Lines,18543,17553,758,2780593,2688839,9.173723925704242e-06,0.00012465107307156237,1,Los Angeles International,33.942,-118.408,Cleveland-Hopkins International,0.0,0.0,0.0,69.0,8.05,0.2593847978984832,0.20921052631578949,0.22267777065983343,0.39018569617421134
10,3,0,2200-2259,2,3,22,66,Mesa Airlines Inc.,5961,19369,1702,780326,1191889,0.0,9.131157116170832e-05,17,Washington Dulles International,38.942,-77.458,Norfolk International,0.05,0.0,0.0,72.0,8.72,0.21313909251183075,0.14700065919578115,0.15751080971785858,0.17162329615861213
